"year","week","day","N","Users","AnyOutdoor","num.male","num.female","age.median","age.IQR","Rec","Peri","Other_outdoor","Unknown_risk","median.temp","num.rainy","rural","med.small.metro","large.metro","median.SH.index","median.cases","Garden","Mow_lawn","PicnicYard","YardPlay","Brush_clear","Job","ParkPlay","PicnicPark","Camp","Hike","Bike","Hike_Walk","month","percent.rural","percent.med.small.metro","percent.large.metro","percent.female","percent.rainy"
"2020",29,2020-07-20,109,106,95,52,56,60,24.25,17,67,37,1,22.59396,3,40,41,28,9.21771441600294,635,37,14,23,21,13,0,9,0,0,0,9,1,"7",0.36697247706422,0.376146788990826,0.256880733944954,0.513761467889908,0.0275229357798165
"2020",29,2020-07-21,100,97,89,46,53,59.5,22.5,11,54,47,1,22.9091,28,35,37,28,4.00596091302674,1149,29,8,17,21,11,0,8,0,0,0,3,0,"7",0.35,0.37,0.28,0.53,0.28
"2020",30,2020-07-22,100,98,81,52,48,60,18.25,12,55,41,0,22.88426,23,38,40,22,3.42004384114948,683,30,10,21,17,6,0,9,0,0,0,3,0,"7",0.38,0.4,0.22,0.48,0.23
"2020",30,2020-07-23,92,90,77,47,45,60.5,22,14,47,32,2,21.581585,21,30,40,22,3.54817837309734,1184,22,9,18,17,6,0,7,0,0,0,6,1,"7",0.326086956521739,0.434782608695652,0.239130434782609,0.489130434782609,0.228260869565217
"2020",30,2020-07-24,98,95,85,49,48,62,18.75,14,49,32,2,22.02144,6,39,34,25,3.49706454172124,463,25,11,20,13,10,0,8,0,0,0,6,0,"7",0.397959183673469,0.346938775510204,0.255102040816327,0.489795918367347,0.0612244897959184
"2020",30,2020-07-25,88,86,77,47,41,58.5,21.25,11,54,34,2,24.799365,11,32,31,25,1.88870131697693,687,30,9,22,13,4,0,7,0,0,0,3,1,"7",0.363636363636364,0.352272727272727,0.284090909090909,0.465909090909091,0.125
"2020",30,2020-07-26,95,93,77,48,47,60,19.5,11,47,34,0,27.44935,28,28,36,31,3.36458651834844,794,27,5,27,16,6,0,6,0,0,0,4,0,"7",0.294736842105263,0.378947368421053,0.326315789473684,0.494736842105263,0.294736842105263
"2020",30,2020-07-27,86,84,70,41,45,62,18,13,48,29,0,22.980705,7,37,27,22,8.24781753320196,452,30,7,19,13,7,0,9,0,0,0,4,0,"7",0.430232558139535,0.313953488372093,0.255813953488372,0.523255813953488,0.0813953488372093
"2020",30,2020-07-28,96,94,82,43,52,62,21.75,16,52,38,0,23.75576,25,36,30,30,7.06224936099917,630,28,8,17,16,9,0,9,0,0,0,5,0,"7",0.375,0.3125,0.3125,0.541666666666667,0.260416666666667
"2020",31,2020-07-29,87,85,75,45,42,61,19,14,49,36,1,23.75575,15,24,32,31,6.35324980894384,1326,20,7,16,19,8,0,10,0,0,0,5,0,"7",0.275862068965517,0.367816091954023,0.35632183908046,0.482758620689655,0.172413793103448
"2020",31,2020-07-30,90,88,71,47,43,63.5,18,12,45,40,0,21.07147,23,32,33,25,4.74762324937765,791,25,5,17,18,7,0,8,0,0,0,3,0,"7",0.355555555555556,0.366666666666667,0.277777777777778,0.477777777777778,0.255555555555556
