"year","week","day","N","Users","AnyOutdoor","num.male","num.female","age.median","age.IQR","Rec","Peri","Other_outdoor","Unknown_risk","median.temp","num.rainy","rural","med.small.metro","large.metro","median.SH.index","median.cases","Garden","Mow_lawn","PicnicYard","YardPlay","Brush_clear","Job","ParkPlay","PicnicPark","Camp","Hike","Bike","Hike_Walk","month","percent.rural","percent.med.small.metro","percent.large.metro","percent.female","percent.rainy"
"2020",29,2020-07-17,17,17,14,9,8,62,14,1,10,5,0,22.84282,6,10,7,0,1.74916611177175,147,6,1,4,0,1,0,1,0,0,0,0,0,"7",0.588235294117647,0.411764705882353,0,0.470588235294118,0.352941176470588
"2020",29,2020-07-18,11,11,11,5,6,68,10.5,1,9,4,0,23.87438,3,7,3,1,3.32951753850819,47,5,2,3,1,2,0,0,0,0,0,1,0,"7",0.636363636363636,0.272727272727273,0.0909090909090909,0.545454545454545,0.272727272727273
"2020",29,2020-07-19,14,14,9,6,8,68,7.5,1,7,4,0,24.60581,2,8,6,0,3.48486778882106,99,5,2,4,0,1,0,1,0,0,0,0,0,"7",0.571428571428571,0.428571428571429,0,0.571428571428571,0.142857142857143
"2020",29,2020-07-20,16,16,15,7,9,65.5,12.5,2,10,6,0,22.98034,1,8,8,0,6.54584117492801,131,4,2,5,3,1,0,0,0,0,0,2,0,"7",0.5,0.5,0,0.5625,0.0625
"2020",29,2020-07-21,17,16,15,7,9,63,13,2,12,10,0,21.78339,5,10,6,1,2.29626057309314,116,6,1,3,3,3,0,1,0,0,0,1,0,"7",0.588235294117647,0.352941176470588,0.0588235294117647,0.529411764705882,0.294117647058824
"2020",30,2020-07-22,13,13,12,7,6,62,14,0,10,7,0,20.44273,4,7,5,1,3.70139337851036,247,5,1,3,1,2,0,0,0,0,0,0,0,"7",0.538461538461538,0.384615384615385,0.0769230769230769,0.461538461538462,0.307692307692308
"2020",30,2020-07-23,15,15,14,6,9,63,9.5,0,12,4,0,20.44111,7,10,5,0,1.37615594274116,80,5,3,2,2,3,0,0,0,0,0,0,0,"7",0.666666666666667,0.333333333333333,0,0.6,0.466666666666667
"2020",30,2020-07-24,15,15,14,6,8,63,8.5,2,10,6,0,22.00069,0,10,5,0,1.61403794718134,80,5,3,5,1,4,0,0,0,0,0,2,0,"7",0.666666666666667,0.333333333333333,0,0.533333333333333,0
"2020",30,2020-07-25,11,11,10,6,5,68,12,1,7,6,0,23.88221,3,7,4,0,-0.762730943908533,62,4,1,4,2,0,0,0,0,0,0,1,0,"7",0.636363636363636,0.363636363636364,0,0.454545454545455,0.272727272727273
"2020",30,2020-07-26,12,12,10,5,7,65.5,11.75,1,8,5,0,24.95039,3,6,6,0,3.52753968222117,325,6,0,2,0,1,0,0,0,0,0,1,0,"7",0.5,0.5,0,0.583333333333333,0.25
"2020",30,2020-07-27,13,13,10,6,7,68,8,1,7,3,0,25.02427,2,7,6,0,8.22673429908282,132,6,1,3,0,1,0,0,0,0,0,1,0,"7",0.538461538461538,0.461538461538462,0,0.538461538461538,0.153846153846154
"2020",30,2020-07-28,16,16,15,8,7,66.5,9,3,11,4,0,22.81741,2,9,7,0,4.02822290792702,234,6,2,2,1,1,0,1,0,0,0,1,0,"7",0.5625,0.4375,0,0.4375,0.125
"2020",31,2020-07-29,13,13,10,5,8,67,13,0,9,6,0,23.79782,3,5,7,1,6.13619241686457,374,5,2,3,2,0,0,0,0,0,0,0,0,"7",0.384615384615385,0.538461538461538,0.0769230769230769,0.615384615384615,0.230769230769231
"2020",31,2020-07-30,12,12,10,5,7,65,14.25,0,8,5,0,21.384135,7,5,6,1,4.27228620995878,273.5,5,0,3,1,1,0,0,0,0,0,0,0,"7",0.416666666666667,0.5,0.0833333333333333,0.583333333333333,0.583333333333333
